name,price,link,image,category
ADIDAS IDAS Drive Heather Polo Shirt Golf Polo Shirts - Green, 1586.00,https://www.jumia.com.eg/adidas-idas-drive-heather-polo-shirt-golf-polo-shirts-green-131457076.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/0754131/1.jpg?7738,shirts
Defacto cto Woman Regular Fit Knitted Short Sleeve T-Shirt, 394.20 -  417.00,https://www.jumia.com.eg/defacto-cto-woman-regular-fit-knitted-short-sleeve-t-shirt-130154077.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/0451031/1.jpg?4297,shirts
ADIDAS Climacool One Rep At A Time Training Graphic T-Shirt Training T-Shirts - Pink, 1068.00,https://www.jumia.com.eg/adidas-climacool-one-rep-at-a-time-training-graphic-t-shirt-training-t-shirts-pink-131457045.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/0754131/1.jpg?7641,shirts
SHEIN T-Shirt With Red Flower Print And One-Shoulder, 411.30,https://www.jumia.com.eg/shein-t-shirt-with-red-flower-print-and-one-shoulder-111542041.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/0245111/1.jpg?2805,shirts
Blouse with Elastic Sleeves – Stylish and Comfortable for Every Occasion, 250.00 -  350.00,https://www.jumia.com.eg/generic-blouse-with-elastic-sleeves-stylish-and-comfortable-for-every-occasion-40530861.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/803504/1.jpg?7210,shirts
Martina Store Women's High Cool Ribbed Cotton Top - White, 199.99,https://www.jumia.com.eg/martina-store-womens-high-cool-ribbed-cotton-top-white-54638357.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/383645/1.jpg?0473,shirts
SHEIN Leopard Print Round Neck Batwing Sleeve Slim Fit Women T-Shirt, 464.00,https://www.jumia.com.eg/shein-leopard-print-round-neck-batwing-sleeve-slim-fit-women-t-shirt-130068362.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/3860031/1.jpg?5884,shirts
SHEIN Women's Colorblock V-Neck Batwing Sleeve T-Shirt, 388.45,https://www.jumia.com.eg/shein-womens-colorblock-v-neck-batwing-sleeve-t-shirt-106754625.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/6457601/1.jpg?2310,shirts
Martina Store Women's T-shirt Made Of Ribbed Cotton - Pink, 149.99,https://www.jumia.com.eg/martina-store-womens-t-shirt-made-of-ribbed-cotton-pink-45834767.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/743854/1.jpg?7490,shirts
Kids' Short Sleeve Button Down Shirt, 232.00 -  252.00,https://www.jumia.com.eg/kids-short-sleeve-button-down-shirt-generic-mpg901298.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/381983/1.jpg?7880,shirts
Boys Cotton Long Sleeve Shirt - Stylish and Comfortable, 264.00 -  489.00,https://www.jumia.com.eg/generic-boys-cotton-long-sleeve-shirt-stylish-and-comfortable-38085536.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/558083/1.jpg?3085,shirts
Reebok Ri Left Chest Logo T Ss T.Shirt - Black, 849.00,https://www.jumia.com.eg/reebok-ri-left-chest-logo-t-ss-t.shirt-black-130148075.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/0841031/1.jpg?8055,shirts
ADIDAS IDAS Essentials Training 3-Stripes Woven Shorts Training Shorts - Blue, 1062.00,https://www.jumia.com.eg/adidas-idas-essentials-training-3-stripes-woven-shorts-training-shorts-blue-131457032.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/0754131/1.jpg?7467,shirts
Trendyol Black Single Pocket Boyfriend/Wide Pattern Care Collection Woven Shirt, 599.00 -  749.00,https://www.jumia.com.eg/trendyol-black-single-pocket-boyfriendwide-pattern-care-collection-woven-shirt-129189705.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/7981921/1.jpg?8120,shirts
Styley Shirt Collar With Tie - Elegant White Fashion Accessory, 164.00,https://www.jumia.com.eg/styley-shirt-collar-with-tie-elegant-white-fashion-accessory-27082769.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/728072/1.jpg?2010,shirts
Trendyol Brown Relaxed/Casual Cut Printed 100% Cotton T-Shirt, 338.00,https://www.jumia.com.eg/trendyol-brown-relaxedcasual-cut-printed-100-cotton-t-shirt-129189189.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/1981921/1.jpg?2968,shirts
AKAI Printed Cotton T-Shirt First Rate For Men - Black, 330.00 -  470.00,https://www.jumia.com.eg/akai-printed-cotton-t-shirt-first-rate-for-men-black-40430236.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/203404/1.jpg?0455,shirts
Trendyol Dark Anthracite Single Pocket Boyfriend Woven Cotton Shirt, 453.00,https://www.jumia.com.eg/trendyol-dark-anthracite-single-pocket-boyfriend-woven-cotton-shirt-129189305.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/3981921/1.jpg?8087,shirts
Short Sleeve T-Shirt for Women, 420.00,https://www.jumia.com.eg/generic-short-sleeve-t-shirt-for-women-30901612.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/610903/1.jpg?4909,shirts
Women Casual Roll Up Sleeves Shirt - Pink, 308.00,https://www.jumia.com.eg/generic-women-casual-roll-up-sleeves-shirt-pink-111010603.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/6010111/1.jpg?1244,shirts
Martina Store Women's T-shirt Made Of Ribbed Cotton - Red, 149.99,https://www.jumia.com.eg/martina-store-womens-t-shirt-made-of-ribbed-cotton-red-77326217.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/262377/1.jpg?2645,shirts
Defacto cto Boys Oversize Fit Woven Top Short Sleeve Shirt, 699.00,https://www.jumia.com.eg/defacto-cto-boys-oversize-fit-woven-top-short-sleeve-shirt-130154057.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/0451031/1.jpg?8967,shirts
ADIDAS IDAS Men Golf Culture Graphic T-Shirt -Black, 1146.00,https://www.jumia.com.eg/adidas-idas-men-golf-culture-graphic-t-shirt-black-130482637.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/6284031/1.jpg?8885,shirts
Solid Voile Blouse - White, 325.00,https://www.jumia.com.eg/generic-solid-voile-blouse-white-16832492.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/423861/1.jpg?8642,shirts
ADIDAS Climacool One Rep at a Time Training Graphic T-Shirt, 1068.00,https://www.jumia.com.eg/adidas-climacool-one-rep-at-a-time-training-graphic-t-shirt-132013404.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/4310231/1.jpg?7623,shirts
Firebrick Checkered Casual Shirt, 288.00,https://www.jumia.com.eg/generic-firebrick-checkered-casual-shirt-29366826.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/866392/1.jpg?1638,shirts
Trendyol Navy Blue 100% Cotton Wadding Look Basic Crew Neck Knitted T-Shirt, 387.00,https://www.jumia.com.eg/trendyol-navy-blue-100-cotton-wadding-look-basic-crew-neck-knitted-t-shirt-129189901.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/9981921/1.jpg?1364,shirts
Sun Set Lined Mini Chemise For Women - Isis - Long Sleeve - BLUE, 599.00,https://www.jumia.com.eg/sun-set-lined-mini-chemise-for-women-isis-long-sleeve-blue-82487922.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/978428/1.jpg?8477,shirts
Styley Black Blouse for Occasions - Trendy Stretch Fabric, 979.00,https://www.jumia.com.eg/styley-black-blouse-for-occasions-trendy-stretch-fabric-46301911.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/910364/1.jpg?0974,shirts
Jupiter Men's Plain Long Sleeve Oxford Shirt - Indigo, 599.00,https://www.jumia.com.eg/jupiter-mens-plain-long-sleeve-oxford-shirt-indigo-131342488.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/4243131/1.jpg?4620,shirts
Trendyol Trendyol Red Tie Detail Regular Regular Pattern Woven Shirt TWOAW25GO00067, 506.00 -  632.00,https://www.jumia.com.eg/trendyol-trendyol-red-tie-detail-regular-regular-pattern-woven-shirt-twoaw25go00067-129189690.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/6981921/1.jpg?1243,shirts
Very Beautiful Blouse - Elegant and Fashionable Women's Top, 378.00 -  550.00,https://www.jumia.com.eg/generic-very-beautiful-blouse-elegant-and-fashionable-womens-top-38752166.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/125783/1.jpg?0442,shirts
Martina Store Women's T-shirt Made Of Ribbed Cotton - Violet, 199.99,https://www.jumia.com.eg/martina-store-womens-t-shirt-made-of-ribbed-cotton-violet-46485521.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/558464/1.jpg?6994,shirts
Trendyol White Gathered Asymmetrical Collar Stretchy Knitted Blouse, 348.00,https://www.jumia.com.eg/trendyol-white-gathered-asymmetrical-collar-stretchy-knitted-blouse-129190095.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/0091921/1.jpg?3184,shirts
Short Sleeves T-shirt For Girls Cotton Material, 400.00,https://www.jumia.com.eg/generic-short-sleeves-t-shirt-for-girls-cotton-material-81546233.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/264518/1.jpg?4971,shirts
SHEIN White Floral Lace Short Sleeve T-Shirt White Top, 411.30,https://www.jumia.com.eg/shein-white-floral-lace-short-sleeve-t-shirt-white-top-124790755.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/7097421/1.jpg?1046,shirts
Trendyol Trendyol Regular Fit Woven Shirt with Scarf Detail on Ecru Collar TWOSS21GO0098, 526.00 -  657.00,https://www.jumia.com.eg/trendyol-trendyol-regular-fit-woven-shirt-with-scarf-detail-on-ecru-collar-twoss21go0098-129189929.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/9981921/1.jpg?4388,shirts
Esla Esla Black Sleeveless Plain Top, 395.00,https://www.jumia.com.eg/esla-esla-black-sleeveless-plain-top-112312960.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/9213211/1.jpg?6873,shirts
In Your Shoe Pink IYS Printed Regular Tee, 417.00,https://www.jumia.com.eg/in-your-shoe-pink-iys-printed-regular-tee-130116084.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/0611031/1.jpg?9833,shirts
B.S COLLECTION Soft Canvas B.S Bag Tote Bag And Shoulder Bag For Womens - Black, 399.00,https://www.jumia.com.eg/customer/account/login/?tkWl=BS640FC0L48VKNAFAMZ-71295166&return=%2Fcatalog%2F%3Fq%3Dbags%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/470064/1.jpg?8733,bags
Leather Shoulder And Hand Bag - Black, 325.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FC0DTHBONAFAMZ-74586427&return=%2Fcatalog%2F%3Fq%3Dbags%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/210484/1.jpg?6504,bags
3-Piece Crocodile Leather Bag Set - Elegant and Functional, 490.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FC391VXBNAFAMZ-211131774&return=%2Fcatalog%2F%3Fq%3Dbags%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/6031031/1.jpg?0445,bags
Bag Of Beads - Black, 349.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FC0FNCKGNAFAMZ-99624268&return=%2Fcatalog%2F%3Fq%3Dbags%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/283616/1.jpg?3028,bags
Taha Offer Bags to Cover Food in the Refrigerator and Outside - 100 Pieces Transparent Color, 41.58,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HA1GDA9TNAFAMZ-60583675&return=%2Fcatalog%2F%3Fq%3Dbags%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/959873/1.jpg?3828,bags
B.S COLLECTION Boom Big Bag Soft Quilted Canvas Shoulder Bag For Women - Black, 449.00,https://www.jumia.com.eg/customer/account/login/?tkWl=BS640FC0HDDSINAFAMZ-73800846&return=%2Fcatalog%2F%3Fq%3Dbags%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/177874/1.jpg?3535,bags
B.S COLLECTION Large Capacity Waterproof Shoulder Bag And Hand Bag For Women - Black, 630.00,https://www.jumia.com.eg/customer/account/login/?tkWl=BS640FC0Q5SQFNAFAMZ-82774624&return=%2Fcatalog%2F%3Fq%3Dbags%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/940535/1.jpg?7591,bags
B.S COLLECTION Soft Canvas Tote Bag and Shoulder Bag for Women - Havan, 399.00,https://www.jumia.com.eg/customer/account/login/?tkWl=BS640FC1EVX4GNAFAMZ-71295171&return=%2Fcatalog%2F%3Fq%3Dbags%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/470064/1.jpg?8810,bags
-Purpose Makeup and Accessories Bag (2pcs) - Color May Vay, 98.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810ST0MT008NAFAMZ-74808065&return=%2Fcatalog%2F%3Fq%3Dbags%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/304584/1.jpg?5813,bags
Bag Of Beads - White, 330.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FC09P0IONAFAMZ-99624267&return=%2Fcatalog%2F%3Fq%3Dbags%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/283616/1.jpg?3028,bags
Nylon Quilted Soft Shoulder Bag - Black, 199.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FC0JJAOENAFAMZ-96176461&return=%2Fcatalog%2F%3Fq%3Dbags%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/813006/1.jpg?0388,bags
"SHEIN Summer New Fashionable Handbag, Shoulder Bag, Tote Bag With Large Capacity And High Quality For Women", 494.10,https://www.jumia.com.eg/customer/account/login/?tkWl=SH574FC1RPJ5LNAFAMZ-214298263&return=%2Fcatalog%2F%3Fq%3Dbags%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/0070331/1.jpg?5765,bags
Beaded Bag - White, 299.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FC0XICPSNAFAMZ-99624271&return=%2Fcatalog%2F%3Fq%3Dbags%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/283616/1.jpg?2420,bags
B.S COLLECTION Large Capacity Waterproof Shoulder Bag And Hand Bag For Women - Cafe, 630.00,https://www.jumia.com.eg/customer/account/login/?tkWl=BS640FC122GTZNAFAMZ-82774626&return=%2Fcatalog%2F%3Fq%3Dbags%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/940535/1.jpg?7590,bags
Taha Offer Food Cover Bags - 25 Pieces Transparent Color, 20.62,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810CP386597NAFAMZ-211241226&return=%2Fcatalog%2F%3Fq%3Dbags%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/1222031/1.jpg?0066,bags
Leather Shoulder and Hand Bag - Black, 325.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FC1RK3WONAFAMZ-210747669&return=%2Fcatalog%2F%3Fq%3Dbags%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/7539921/1.jpg?5145,bags
B.S COLLECTION Large Capacity Waterproof Soft Quilted Shoulder Bag For Women - Black, 599.00,https://www.jumia.com.eg/customer/account/login/?tkWl=BS640FC04AOH5NAFAMZ-85195276&return=%2Fcatalog%2F%3Fq%3Dbags%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/216745/1.jpg?3264,bags
Minimalist Chic Handbag for Women, 390.00,https://www.jumia.com.eg/generic-minimalist-chic-handbag-for-women-134320482.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/4023431/1.jpg?1541,bags
3-Piece Crocodile Leather Handbag Set, 490.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FC2DHWV3NAFAMZ-211131736&return=%2Fcatalog%2F%3Fq%3Dbags%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/6031031/1.jpg?9218,bags
Large Foldable Waterproof Bag - 1 Pc, 279.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FC127NAQNAFAMZ-75582302&return=%2Fcatalog%2F%3Fq%3Dbags%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/182194/1.jpg?1094,bags
Blanket & Clothes Storage Bag - 2 Pcs, 109.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FD1EZAAXNAFAMZ-52189526&return=%2Fcatalog%2F%3Fq%3Dbags%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/627113/1.jpg?0146,bags
Minimalist Chic Handbag for Women, 390.00,https://www.jumia.com.eg/generic-minimalist-chic-handbag-for-women-134320485.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/4023431/1.jpg?1617,bags
Womens Shoulder Bag Tufted - Brown LO22024, 800.00,https://www.jumia.com.eg/generic-womens-shoulder-bag-tufted-brown-lo22024-96762575.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/526769/1.jpg?2370,bags
"Expandable Travel, Shopping, Gym Bag Black", 299.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FC2I9B3YNAFAMZ-203721106&return=%2Fcatalog%2F%3Fq%3Dbags%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/5997421/1.jpg?8486,bags
Taha Offer Mesh Laundry Bags with Zip Lock - 1 Piece, 35.08,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FD0B3ATENAFAMZ-46618056&return=%2Fcatalog%2F%3Fq%3Dbags%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/629762/1.jpg?5696,bags
Nylon Quilted Soft Shoulder Bag - Beige, 199.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FC0PHMQ6NAFAMZ-96176462&return=%2Fcatalog%2F%3Fq%3Dbags%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/813006/1.jpg?0387,bags
Ice Club Fashionable Leather Shoulder Bag - Burgundy, 375.00,https://www.jumia.com.eg/ice-club-fashionable-leather-shoulder-bag-burgundy-23044480.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/444032/1.jpg?2905,bags
Nylon Quilted Soft Shoulder Bag - Shiny Black, 199.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FC0DKYMMNAFAMZ-96176460&return=%2Fcatalog%2F%3Fq%3Dbags%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/813006/1.jpg?0388,bags
Women's Cross  Bag, 199.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FC137CUENAFAMZ-45807833&return=%2Fcatalog%2F%3Fq%3Dbags%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/848262/1.jpg?1735,bags
Hand And Shoulder Bag + Small Inner And Crossbody Bag - Black, 399.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FC08FO1RNAFAMZ-83574842&return=%2Fcatalog%2F%3Fq%3Dbags%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/167935/1.jpg?3508,bags
Bag Of Beads - White, 377.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FC035QXENAFAMZ-100337289&return=%2Fcatalog%2F%3Fq%3Dbags%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/307026/1.jpg?7807,bags
